,p_max,p_min,p_avg,p_std,p_var,p_mid,vx_max,vx_min,vx_avg,vx_std,vx_var,vx_mid,vy_max,vy_min,vy_avg,vy_std,vy_var,vy_mid
5_489,0.9921808,-1.3704976,-0.15641302,0.44121096,0.1946671,0.07293013,108.40359,-1.743614,67.22356,21.638329,468.21725,67.79668,71.19302,-21.953823,4.221524,12.055584,145.3371,3.0761886
5_490,0.97253114,-1.2973179,-0.15168452,0.4192915,0.17580536,0.06931836,103.33337,-2.822286,67.659355,21.006365,441.2674,67.79069,72.350395,-17.449505,4.155031,11.405191,130.0784,3.0014002
5_491,0.9846824,-1.3045982,-0.15163022,0.43162507,0.18630019,0.0762277,105.569336,-2.8650913,68.083954,19.622099,385.02673,68.12047,74.92383,-17.910456,3.990529,11.64563,135.6207,2.8589416
5_492,0.99143785,-1.4223987,-0.16760299,0.43912134,0.19282755,0.06067384,108.50479,-7.4871407,66.03519,23.339544,544.7343,68.95429,66.90407,-24.57595,4.3843164,12.27259,150.61646,3.206081
5_493,0.9891967,-1.6171031,-0.16534844,0.44952106,0.2020692,0.050884474,111.45519,-7.0273886,66.01587,23.199415,538.2128,68.49664,65.83214,-17.391882,4.1533527,12.337343,152.21004,2.402163
5_494,0.96233886,-1.931786,-0.1353079,0.45634094,0.20824707,0.08769783,118.469345,0.0,65.847855,20.75783,430.8875,67.85153,71.30694,-19.741835,3.5321908,11.851332,140.45406,1.5283278
5_495,0.9728606,-1.7902607,-0.1574398,0.48172796,0.23206183,0.05516342,117.943275,0.0,67.216255,21.688738,470.40134,67.59787,63.58751,-17.343939,4.039856,13.020362,169.52983,2.3884544
5_496,0.9778576,-1.8118899,-0.15042782,0.4835139,0.23378567,0.09545232,116.15706,0.0,66.07858,21.704208,471.07266,67.04625,67.67933,-18.198057,3.873446,12.600786,158.77982,1.8632666
5_497,0.9887285,-1.6988093,-0.13133323,0.41873598,0.17533983,0.071891524,108.56161,-1.8744662,67.73424,19.400406,376.37573,67.01327,81.378914,-14.86071,3.754961,10.6733055,113.91944,2.8609407
5_498,0.97802055,-1.7163503,-0.16121696,0.46276954,0.21415566,0.00898885,116.032524,-0.34088555,67.52841,21.060429,443.54163,68.26423,65.86864,-15.756131,4.058661,12.760789,162.83772,2.9130359
5_499,0.97619325,-1.4605582,-0.14451326,0.4021669,0.16173822,0.060284838,102.825165,-0.32765034,67.41793,20.166769,406.69855,68.53787,75.53549,-17.085117,4.000731,10.865264,118.053955,2.9357777
5_500,0.9824345,-1.1799363,-0.1310064,0.3895006,0.15171072,0.06052349,103.5466,-3.2946365,68.54817,17.984667,323.44827,68.19354,75.96151,-14.19975,3.5521827,10.426889,108.720024,2.675736
5_501,0.96709704,-1.5859648,-0.15534379,0.4459399,0.19886239,0.065472275,113.40199,0.0,67.79849,20.468893,418.97562,68.18168,65.88283,-16.738863,3.9122508,12.241999,149.86653,2.5051885
5_502,0.9826182,-1.2885764,-0.13056064,0.40107968,0.1608649,0.06724213,104.90678,-3.2605026,67.68434,18.676395,348.80777,67.96836,74.55783,-20.485317,3.7608283,10.78557,116.32853,2.8873608
5_503,0.9858529,-1.2446961,-0.15000588,0.41447824,0.17179221,0.043865852,103.02145,-4.8263903,68.03936,19.499891,380.24576,68.18052,79.05756,-16.371204,4.0621467,11.15826,124.506775,3.5135756
5_504,0.98017764,-1.5421671,-0.15031563,0.43420064,0.1885302,0.07689165,110.87866,-0.04274375,67.770485,20.40931,416.53992,67.53847,70.43121,-18.94312,3.9771512,11.750687,138.07864,2.8206017
5_505,0.98125833,-1.3934267,-0.120554,0.37995172,0.14436331,0.064487986,102.52336,-5.300987,68.32953,17.677296,312.4868,67.56596,83.916626,-16.998884,3.650061,9.716276,94.40603,2.5077877
5_506,0.9673674,-1.5863235,-0.1269128,0.39112514,0.15297888,0.047656164,108.039955,0.0,67.78559,18.220829,331.99863,68.21502,76.94136,-12.547185,3.64054,10.122977,102.47466,2.434833
5_507,0.9821827,-1.8475058,-0.13368396,0.42159045,0.17773852,0.077666335,113.037094,0.0,68.27311,18.792809,353.16968,67.75364,79.243195,-13.384079,3.3470976,11.003734,121.08216,2.2086248
5_508,0.9928224,-1.4710283,-0.14843328,0.38687423,0.14967166,0.007980475,107.66661,-1.8668083,67.41498,20.678751,427.61075,68.98848,74.554794,-22.740263,4.137278,11.108433,123.397285,3.796123
5_509,0.99361557,-1.5320991,-0.1607357,0.46789396,0.21892476,0.0631016,111.874374,-1.7241172,67.7019,21.059265,443.49265,67.01604,69.413536,-18.482681,4.179551,12.589023,158.48349,2.923843
5_510,0.97491544,-1.2779751,-0.15218925,0.39905703,0.15924652,0.0215022,103.109764,0.0,67.88971,19.828798,393.1812,69.35198,70.30248,-19.309406,3.8902385,11.137621,124.0466,2.9136567
5_511,0.95833486,-0.99999034,-0.12081097,0.35449222,0.12566474,0.06912833,96.887794,0.0,68.55292,16.318157,266.28226,69.285385,65.728966,-21.297148,2.9914305,9.96185,99.23846,2.2900178
5_512,0.98138106,-1.2173096,-0.12700652,0.42248535,0.17849387,0.07200067,103.920135,-5.5555673,68.02792,18.709936,350.0617,66.486496,81.48518,-13.218765,3.6566086,10.630289,113.00305,2.5142689
5_513,0.97682977,-1.262545,-0.14753552,0.43659866,0.19061838,0.0913079,103.37494,0.0,67.126144,20.641514,426.0721,67.50547,72.76374,-18.858788,3.9407206,11.541023,133.19522,2.5150733
5_514,0.9885727,-1.4318466,-0.17248736,0.4395798,0.19323042,0.038719863,108.47406,-5.9574294,66.83223,23.243431,540.2571,68.40621,71.7817,-21.57543,4.7525496,12.360756,152.78828,3.1926026
5_515,0.9886886,-1.3054454,-0.14489664,0.3859219,0.1489357,0.020007428,106.12534,-3.9467962,68.715,18.50636,342.48535,68.470505,74.93589,-15.313297,3.9341605,10.674981,113.95522,3.4168792
5_516,0.98932767,-1.7051013,-0.1390281,0.41933522,0.17584203,0.01627072,113.72894,0.0,66.118935,20.800396,432.65646,68.87471,71.66631,-23.045029,3.7936664,11.568868,133.8387,2.5974593
5_517,0.9764929,-1.3193821,-0.15155602,0.39541933,0.15635645,0.031978585,100.00926,-5.464648,67.02954,21.346966,455.69293,68.68015,75.78819,-15.682585,4.332315,10.642133,113.25498,3.42212
5_518,0.99162173,-1.7343268,-0.13501641,0.4128308,0.17042926,0.062558524,109.848816,-1.9578142,67.3441,19.294895,372.29297,67.80818,80.13402,-19.167269,3.9046888,10.662397,113.686714,2.595666
5_519,0.97955674,-1.0794176,-0.13231292,0.3809912,0.14515428,0.077339925,100.15577,-2.7998526,68.181725,18.104624,327.77737,68.39696,75.32718,-19.517645,3.7829545,10.242354,104.90583,2.514176
5_520,0.9836644,-1.969653,-0.13394627,0.41318846,0.1707247,0.08189744,114.97876,0.0,66.93036,19.453888,378.45377,67.98423,80.67358,-19.704487,3.7377832,10.737314,115.28991,2.4639428
5_521,0.97251236,-1.6025097,-0.116354965,0.38077605,0.1449904,0.070564866,105.644035,0.0,67.472916,18.204596,331.4073,68.00098,77.87499,-13.434355,3.4489892,9.788778,95.82018,2.323112
5_522,0.97725976,-1.6038437,-0.13998777,0.40349877,0.16281125,-0.007143409,112.62312,-0.67702705,68.09547,18.967863,359.77982,69.06471,71.53418,-14.889503,3.6435196,11.171073,124.79287,2.8446658
5_523,0.9662591,-1.4934516,-0.13911138,0.45333722,0.20551464,0.08223702,111.24456,-1.0686593,67.951866,19.409325,376.72186,66.32236,71.3274,-13.849109,3.6521015,11.740522,137.83987,2.5211565
5_524,0.9705103,-1.143285,-0.12988655,0.35456765,0.12571822,0.046484392,98.57382,-1.5432328,68.65019,17.380325,302.0757,69.22566,76.491615,-13.293171,3.6772356,9.515503,90.5448,2.9097912
5_525,0.9964424,-1.7424607,-0.17145072,0.46733332,0.21840042,0.038660333,115.25035,-3.8383198,65.50908,23.718895,562.586,68.91081,67.40748,-21.690266,4.166442,12.960937,167.98589,2.744718
5_526,0.99791807,-1.5572324,-0.14116822,0.4052757,0.1642484,0.005736483,110.23881,-0.19296616,67.20681,19.532114,381.5035,69.029976,71.620155,-22.204226,3.6082118,11.40486,130.07082,2.8535144
5_527,0.9673737,-1.3790834,-0.14686933,0.4441525,0.19727144,0.09141177,107.40782,0.0,67.7354,19.844536,393.80557,67.829895,65.00126,-16.095938,3.7837977,11.814932,139.59262,2.2749996
5_528,0.9935572,-1.3447292,-0.14369115,0.3688861,0.13607696,0.04307861,98.97686,-1.0656691,67.84936,19.624361,385.11554,69.32849,76.12347,-19.432674,3.8740323,10.34456,107.00991,3.5546918
5_529,0.978818,-1.3065569,-0.14503588,0.41662514,0.17357652,0.07944087,106.11117,-3.390305,68.42609,19.084566,364.22064,67.44824,75.586426,-19.037512,3.905552,11.150551,124.334785,2.8009143
5_530,0.96343106,-1.6101222,-0.14059016,0.46349707,0.21482955,0.09086804,112.691154,0.0,66.96576,20.53577,421.71783,67.28578,61.336414,-17.00248,3.7523532,12.23743,149.75468,1.8788065
5_531,0.98799556,-1.4123436,-0.13796915,0.4253916,0.18095803,0.077817,102.92031,-4.6897182,68.30118,18.80497,353.62686,66.968155,83.923164,-17.640774,3.8489685,10.921958,119.28916,2.743064
5_532,0.98905516,-1.3691396,-0.14461717,0.42840803,0.18353345,0.077425554,107.633224,-1.1814653,68.180855,19.470982,379.11914,67.489784,71.43307,-17.181683,3.8642986,11.486658,131.94331,2.4406607
5_533,0.98880863,-1.5266577,-0.15672743,0.43949783,0.19315833,0.025102481,110.626366,-3.783261,67.71871,19.934383,397.3796,68.39387,71.74627,-19.922064,4.134867,12.18063,148.36774,3.0783682
5_534,0.9775245,-1.7513931,-0.1397887,0.46599665,0.21715288,0.09061993,115.234314,0.0,66.07772,21.025862,442.08688,67.1539,67.21039,-19.287052,3.6090739,12.173418,148.19211,1.9597136
5_535,0.9815624,-1.7946928,-0.15711717,0.41898444,0.17554797,-0.005589094,112.43178,-3.7180016,67.503555,21.218016,450.2042,68.69393,77.81666,-18.311266,4.081237,11.628339,135.21826,3.3333607
5_536,0.97878253,-1.3722689,-0.15529239,0.43022293,0.18509178,0.025768217,105.496475,-2.4402876,67.60116,20.899517,436.78983,68.432816,71.06462,-22.611607,3.9870603,11.815689,139.61052,2.5026736
5_537,0.9858032,-1.5555618,-0.15329967,0.45982942,0.2114431,0.07667814,111.166405,-3.5663903,66.80201,22.055119,486.42822,67.040634,71.20591,-18.744795,4.1757727,12.206383,148.99577,2.536077
5_538,0.9858492,-1.1779145,-0.13545175,0.36833635,0.13567166,0.016297594,102.04689,-3.221142,68.56022,17.765347,315.60754,69.38413,74.87671,-14.491596,3.6803176,10.186959,103.77413,3.1608834
5_539,0.9934035,-1.6064005,-0.12547153,0.38799515,0.15054023,0.069974,99.621185,-6.058976,68.53428,17.9242,321.27695,66.89995,89.50303,-16.391432,3.7175634,9.89679,97.94645,2.9019082
5_540,0.9935186,-1.5322024,-0.15814699,0.4288478,0.18391043,0.03685324,110.272064,-3.0429368,66.58133,21.907469,479.9372,68.905014,64.34647,-23.153185,4.1347437,12.03475,144.8352,2.953364
5_541,0.98986316,-1.1857065,-0.14787903,0.44430906,0.19741052,0.091162026,102.77379,-1.9313378,67.56742,20.182716,407.342,67.17756,72.83259,-16.387636,4.058393,11.632726,135.32031,3.047958
5_542,0.97683436,-2.0271454,-0.12531206,0.42459807,0.18028352,0.071933106,115.92196,0.0,67.56034,19.186665,368.12808,66.80692,81.827385,-14.03142,3.4466248,10.745531,115.466446,1.9607856
5_543,0.99947864,-1.5531191,-0.16124222,0.42236608,0.17839311,0.03392434,109.42685,-1.7417412,66.33842,22.238382,494.54565,69.380905,70.5637,-24.493546,4.260345,11.927695,142.26991,3.5616922
5_544,0.9650562,-1.618556,-0.13639544,0.42303935,0.17896229,0.07639861,113.246994,0.0,68.09451,19.030958,362.1774,68.08025,65.7746,-19.213324,3.658433,11.306163,127.829315,2.0917013
5_545,0.9995231,-1.8938946,-0.146093,0.42505464,0.18067145,0.019414514,113.52141,-0.90865445,66.440315,20.10343,404.14786,67.89061,79.64625,-23.187885,4.088002,11.44865,131.0716,2.8133116
5_546,0.9866791,-1.3100324,-0.14108585,0.41355616,0.1710287,0.07734365,99.66404,-4.7530026,68.28092,19.22896,369.7529,67.068665,79.78554,-14.377459,3.9554079,10.730471,115.143005,3.0399106
5_547,0.98508555,-1.3791541,-0.15896133,0.43389517,0.18826501,0.035441328,108.615036,-2.4773061,66.78334,22.425524,502.90408,68.51632,71.62669,-16.309155,4.1457267,11.982867,143.5891,3.2485046
5_548,0.99211806,-1.287371,-0.1547134,0.4490604,0.20165525,0.085837364,105.53652,-2.130891,67.91011,20.502285,420.34366,67.187805,74.8218,-16.684248,4.1197367,11.891484,141.4074,3.0607061
5_549,0.99122274,-1.4652668,-0.13205291,0.41840038,0.17505889,0.06454107,109.060844,-1.1739776,67.48358,19.160013,367.10608,68.11714,66.86945,-21.747908,3.7451143,11.398226,129.91954,2.1869
5_550,0.9889992,-1.1718833,-0.14368667,0.39557934,0.15648301,0.016439017,101.853645,-3.501318,68.08683,19.104773,364.99237,69.28247,77.39415,-14.805841,3.8469086,10.84167,117.54181,3.4813228
5_551,0.99285394,-1.2155097,-0.14456514,0.37031293,0.13713168,-0.023116263,102.55933,-4.9683604,68.22121,18.61721,346.60056,69.271255,76.94557,-19.00459,4.039427,10.512421,110.510994,3.223262
5_552,0.97757673,-1.4686488,-0.15755063,0.46912977,0.22008274,0.090783775,111.2615,-3.377004,67.56222,21.666727,469.44702,66.5319,74.95058,-19.012753,4.2284904,12.3349085,152.14996,2.5361671
5_553,0.9501297,-1.1500472,-0.13387497,0.41046408,0.16848075,0.082622014,101.20806,0.0,67.9749,18.834225,354.72803,67.791916,69.33796,-15.444506,3.5977309,10.745507,115.465935,2.375679
5_554,0.99777186,-1.8598895,-0.15025605,0.43050414,0.18533382,-0.00012126894,110.60528,-1.368798,67.05404,21.318361,454.47256,68.04256,82.07528,-19.50456,4.204456,11.66225,136.00806,3.270988
5_555,0.96666265,-1.4134778,-0.14062382,0.45176974,0.2040959,0.07706796,105.74114,-2.7910998,67.60123,20.514442,420.84232,66.30273,74.8075,-15.214123,3.9282696,11.465052,131.4474,2.2688298
5_556,0.9865075,-1.4259682,-0.14813764,0.4475647,0.20031415,0.09086071,108.39732,-2.3541868,67.2041,20.817717,433.3773,67.72912,71.59135,-19.169113,4.0175304,11.943268,142.64165,3.1173623
5_557,0.9923591,-1.5905641,-0.14813899,0.43270436,0.18723306,0.05246864,112.88985,-0.30195066,67.74886,20.223656,408.99628,68.0899,67.52192,-20.343544,3.9174333,11.803905,139.33217,2.32877
5_558,0.9953595,-1.5670218,-0.16610889,0.44344229,0.19664107,0.037428968,110.0758,-7.681093,65.38951,23.891191,570.789,68.85857,69.89989,-24.635365,4.3342185,12.356429,152.68135,3.130189
5_559,0.9675345,-1.4480859,-0.1367485,0.37430918,0.14010736,0.055741288,105.27424,0.0,68.01919,18.684574,349.11334,69.40602,73.969086,-17.081444,3.7324104,10.3219795,106.54327,3.160809
5_560,0.99667364,-1.7087218,-0.1574849,0.4279102,0.18310714,0.0026533417,114.83664,-1.257885,67.661736,20.598812,424.31104,68.69112,68.54684,-22.291035,4.1769753,12.087519,146.10811,3.1479208
5_561,0.99358356,-1.6593925,-0.1611525,0.44380525,0.1969631,0.008384225,113.55712,0.0,66.309616,22.094841,488.182,68.96748,66.19019,-18.129417,3.9849386,12.387211,153.443,2.8163667
5_562,0.99711794,-1.5903902,-0.17723449,0.47121897,0.22204733,-0.0035851395,112.59875,-6.191771,67.56075,22.410894,502.2482,68.205826,68.9997,-21.748438,4.4740086,13.145104,172.79376,3.286708
5_563,0.9807037,-1.3322853,-0.16544884,0.44003025,0.19362661,0.01966899,107.11932,-5.001713,67.773224,21.513395,462.82617,68.21168,68.16354,-17.8621,4.2290144,12.0907955,146.18733,2.8671286
5_564,0.97588444,-1.5969391,-0.14302795,0.41979596,0.17622864,0.07663572,112.752075,-2.8884351,68.327805,19.044687,362.70013,67.73173,68.71679,-16.038939,3.8146348,11.2185955,125.85689,2.302182
5_565,0.9963516,-1.4261191,-0.14070985,0.4101552,0.1682273,0.03454514,100.7875,-6.0772295,68.07282,19.41571,376.96985,67.96625,85.97099,-16.765253,4.052639,10.819019,117.051186,3.331837
5_566,0.98461,-1.4270144,-0.1623163,0.48606792,0.23626202,0.03089033,110.33877,-2.7977242,66.095085,23.638702,558.78827,66.776596,72.75437,-19.499083,4.3438406,12.8756,165.78107,2.5326722
5_567,0.98410124,-1.3120975,-0.13899055,0.40165812,0.16132925,0.029883327,104.11635,-1.5831826,68.13927,19.241917,370.25134,68.42621,77.08382,-14.794643,3.754658,10.974275,120.4347,2.9808853
5_568,0.9453266,-1.5764058,-0.13959967,0.45133922,0.2037071,0.08850748,112.0416,0.0,66.86091,20.406958,416.4439,68.26495,64.75737,-15.887701,3.52313,11.904825,141.72487,1.6706896
5_569,0.9878002,-1.503263,-0.14851746,0.44039962,0.19395182,0.009567526,109.473656,-0.55807155,67.17165,20.361427,414.58774,68.064,70.15282,-16.999317,3.9280317,11.918448,142.04942,2.6546445
5_570,0.9853041,-1.5360197,-0.15250288,0.42979524,0.18472394,0.06669039,110.24094,0.0,66.673225,21.198503,449.37653,69.0997,69.87832,-20.864307,3.907554,11.830945,139.97127,2.4521062
5_571,0.9815919,-1.406684,-0.14449856,0.40829957,0.16670854,0.062773675,100.48965,-2.5957632,68.61471,18.955486,359.3105,67.85774,79.592186,-15.04399,3.8707952,10.814789,116.959656,2.9644008
5_572,0.99059737,-1.4849671,-0.14781898,0.405345,0.16430455,0.04226022,107.630936,0.0,67.68308,20.318344,412.8351,69.07923,73.37182,-17.4065,3.7125704,11.361611,129.08621,3.1349454
5_573,0.97542375,-1.3776509,-0.1451451,0.3884601,0.15090126,0.07790999,98.21974,-6.3306146,68.157814,19.342293,374.1243,68.57484,81.93433,-16.152397,4.243247,10.320754,106.51796,3.6378913
5_574,0.9947478,-1.4942884,-0.14518435,0.4396604,0.19330128,0.07743611,110.35045,-0.52547085,66.76493,20.815832,433.29886,68.04357,68.246956,-22.913336,3.8505676,11.915707,141.98407,2.826315
5_575,0.9827493,-1.170021,-0.14370172,0.39470184,0.15578954,0.04767846,101.13811,-6.176762,68.43111,18.343523,336.4848,68.92987,79.14136,-16.269972,3.902091,10.724283,115.010254,3.564073
5_576,0.99740887,-1.8919593,-0.1560875,0.48206332,0.23238504,0.07056088,119.4261,0.0,65.91145,22.941153,526.2965,68.15956,66.57788,-24.082628,3.9101586,13.052267,170.36166,2.4531956
5_577,0.9678875,-1.3467999,-0.16193026,0.4835582,0.23382853,0.087879196,108.363785,-6.4365,67.0988,22.821495,520.8206,66.47304,70.75409,-18.7257,4.0667877,12.591852,158.55475,2.0236487
5_578,0.98207253,-1.6912808,-0.1360471,0.4287492,0.18382588,0.07439259,102.667435,-9.533082,68.166016,19.303226,372.61453,67.01352,88.25532,-14.78723,3.8078554,10.709001,114.682686,3.0608501
5_579,0.9753927,-1.4091746,-0.14691354,0.4377488,0.19162402,0.019038856,107.794426,-0.49692574,67.4689,19.967863,398.71555,68.03494,68.67721,-15.317402,3.8583837,11.837262,140.12077,2.8114853
5_580,0.9726264,-1.5479478,-0.13864164,0.43261492,0.18715566,0.07328577,104.69194,-2.932416,67.538605,20.510452,420.67865,66.79998,77.86581,-15.231191,3.9713707,11.006356,121.13988,2.2947986
5_581,0.9797281,-1.3466648,-0.1471187,0.44221008,0.19554974,0.09256037,106.39836,0.0,67.621025,19.941492,397.66312,67.76331,63.977787,-15.190879,3.8436968,11.751791,138.1046,2.1822836
5_582,0.98920155,-1.8722427,-0.13303971,0.4109567,0.16888541,0.048547998,113.07703,0.0,66.98115,19.631819,385.40833,68.18308,78.85237,-14.373042,3.6543832,10.721359,114.94754,2.563561
5_583,0.98946065,-1.6024572,-0.1341497,0.38682675,0.14963494,0.06566984,106.3848,-2.7503605,68.10574,19.01992,361.7574,67.82787,79.95198,-19.240576,3.9394553,10.345488,107.02911,3.1606536
5_584,0.99268305,-1.3946929,-0.16769432,0.42924267,0.18424927,0.05356453,109.26773,-6.1305337,67.585884,22.075792,487.34058,68.17891,78.14936,-18.814367,4.675851,11.839598,140.17607,3.8935685
5_585,0.9915771,-1.2907938,-0.1602221,0.4310037,0.18576418,0.054486,105.45134,-2.1967392,67.52586,20.973251,439.8773,68.96645,68.765015,-18.232351,4.2756696,11.971468,143.31604,3.4810762
5_586,0.99004227,-2.0270426,-0.14083557,0.4137698,0.17120546,0.035237268,115.13726,-3.2814035,67.676094,19.89269,395.71918,67.92369,84.91887,-19.80905,4.074874,10.8552685,117.83685,3.4181514
5_587,0.9981862,-1.2908874,-0.16167463,0.43235087,0.18692727,0.04404594,105.25578,-5.6388216,66.77075,22.16329,491.21143,68.52867,67.33545,-22.894537,4.3104677,12.036865,144.88612,3.2716036
5_588,0.99904567,-1.6898396,-0.14486869,0.40429303,0.16345285,0.04809497,107.851265,0.0,66.85838,19.829456,393.2073,68.698166,78.01616,-24.18166,3.903789,11.155296,124.440636,2.890007
5_589,0.98180664,-1.3511171,-0.16348924,0.4476224,0.2003658,0.059109837,105.63029,-6.3161535,67.34509,22.197472,492.72772,67.72786,72.794815,-16.411306,4.337983,12.072769,145.75175,2.9411228
5_590,0.9698157,-1.311027,-0.14666328,0.42037034,0.17671123,0.0700655,106.09275,0.0,67.54131,20.064009,402.56442,68.7695,67.518425,-17.490301,3.785872,11.5718775,133.90836,2.9203906
5_591,0.98386157,-1.260259,-0.14754377,0.4273974,0.18266854,0.08842414,103.18606,-2.4557111,67.236885,20.706427,428.75607,67.33426,76.94154,-21.196003,4.199857,11.238094,126.29476,3.0542161
5_592,0.9853219,-1.4012834,-0.16344969,0.441851,0.1952323,0.051809855,107.785934,-4.029176,67.84567,21.25591,451.81372,68.579315,69.73676,-15.277346,3.8990235,12.151714,147.66415,2.8072443
5_593,0.97999185,-1.3917061,-0.1515131,0.43452993,0.18881626,0.090512514,103.2559,-4.2123675,66.92645,21.014307,441.60107,67.58951,73.41592,-20.771036,4.081359,11.56044,133.64377,2.6247282
5_594,0.9726162,-1.6209943,-0.14486419,0.44493267,0.19796509,0.047496587,108.56632,0.0,67.69395,20.124123,404.9803,67.66321,76.44975,-14.550616,3.6357663,11.665899,136.0932,2.1060753
5_595,0.9828011,-1.3860611,-0.1704269,0.44983152,0.2023484,0.014283305,109.296646,-4.2942114,66.68047,23.41297,548.1672,68.20957,70.86304,-19.258423,4.6882114,12.541236,157.2826,3.4000816
5_596,0.9733847,-1.749924,-0.13447522,0.45856354,0.21028052,0.07685909,116.460045,0.0,67.384026,19.826965,393.10855,66.81392,66.74836,-14.933329,3.5401528,11.943635,142.65042,1.8422034
5_597,0.9891318,-1.2610577,-0.14972879,0.4385367,0.19231445,0.053501718,104.91257,-4.901733,67.89084,20.3671,414.8188,67.23796,78.84233,-15.86046,4.122928,11.550081,133.40437,3.1975193
5_598,0.9611704,-1.394762,-0.14607337,0.41033348,0.16837357,0.013355454,107.70837,0.0,67.87998,19.512323,380.73074,69.10723,64.22335,-14.637638,3.7249217,11.476284,131.7051,2.9214075
5_599,0.9534038,-1.3123257,-0.113350734,0.3575957,0.12787469,0.07509178,97.72431,0.0,67.81748,16.36692,267.87607,68.32393,73.3144,-16.510891,3.1396933,9.106269,82.92414,2.5027626
5_600,0.98121995,-1.150924,-0.14820781,0.42418113,0.17992964,0.08433637,103.443954,-4.341393,68.23262,19.869297,394.78897,67.417206,77.027985,-16.813292,4.0789814,11.185611,125.1179,2.5101686
5_601,0.9750198,-1.4676201,-0.15405524,0.46051422,0.21207336,0.08834803,110.84051,-1.0790778,66.934525,22.195557,492.64276,67.44171,65.836266,-18.353941,4.0383034,12.219418,149.31416,2.271768
